Company,Pull,PMID,Title,"Affiliated (1 = primary, 2 = secondary)",Research Topic,Samples,Number of proteins Investigated ,Number of Proteins Associated ,Number of Proteins Found to be Significant ,Biomarkers,Been Converted,Panels,Assays / Protein Classes,Comment,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Unnamed: 24,Assays Run ,96,48,other animals,UNIProt ID,Comments,Unnamed: 31
Olink,Q3 '22 - Q1 '23,36418382,Investigation of 91 proteins implicated in neurobiological processes identifies multiple candidate plasma biomarkers of stroke outcome,0,Neurology,836,91,"37, 47,8",,,0,1,Target 96 Neurology,"Conclusively, we identified multiple candidate plasma biomarkers of stroke severity and neurological outcome meriting further investigation. This study adds novel information, as most of the reported proteins have not been previously investigated in a stroke cohort.","Lagging C, Klasson S, Pedersen A, Nilsson S, Jood K, Stanne TM, Jern C.",Sci Rep. 2022 Nov 22;12(1):20080. doi: 10.1038/s41598-022-23288-5.,Lagging C,Sci Rep,2022,11/23/2022,PMC9684578,,10.1038/s41598-022-23288-5,,836,8,1,,,,
Olink,Q3 '22 - Q1 '23,36796491,Novel biomarkers associated with thoracic aortic disease,0,Cardiovascular,158,92,4,2,"Stromelysin-1,IGFBP2,NTproBNP,TLT2",1,1,Traget 96 CVDIII ,"Among a broad range of biomarkers, Stromelysin-1 and IGFBP-2 were associated with disease severity in TAD patients. The pathophysiological pathways uncovered by these biomarkers, and their potential clinical use warrants further research.","Thijssen CGE, Dekker S, Bons LR, Geenen LW, Gökalp AL, Takkenberg JJM, Mokhles MM, Bekkers JA, Boersma E, Bouwens E, van Kimmenade RRJ, Roos-Hesselink JW.",Int J Cardiol. 2023 May 1;378:115-122. doi: 10.1016/j.ijcard.2023.02.006. Epub 2023 Feb 14.,Thijssen CGE,Int J Cardiol,2023,2/16/2023,,,10.1016/j.ijcard.2023.02.006,,158,1,1,,"P08254,P18065,P16860,Q5T2D2,",,
Olink,Q3 '22 - Q1 '23,36082780,Elevated plasma WIF-1 levels are associated with worse prognosis in heart failure with pulmonary hypertension,0,Cardiovascular,174,33,11,1,"WIF1,growth hormone,programmed cell death 1 ligand 2,tissue factor pathway inhibitor 2,Wnt inhibitory factor 1",1,3,"Target 96 CVDII, CVDIII, Oncology 2",,"Kania K, Ahmed A, Ahmed S, Rådegran G.",ESC Heart Fail. 2022 Dec;9(6):4139-4149. doi: 10.1002/ehf2.14148. Epub 2022 Sep 9.,Kania K,ESC Heart Fail,2022,9/9/2022,PMC9773778,,10.1002/ehf2.14148,,522,5,0,,"Q9Y5W5,P01241,Q9BQ51,A0A3B3IRW1,Q9Y5W5,",,
Olink,Q3 '22 - Q1 '23,36009404,A Targeted Proteomics Approach for Screening Serum Biomarkers Observed in the Early Stage of Type I Endometrial Cancer,0,Oncology,88,92,"24,20",,,0,1,Target 96 Oncology III,"By applying this methodology, we identified 20 proteins, associated with the outcome at binary logistic regression, with a p-value below 0.01 for the first panel and 24 proteins with a p-value below 0.02 for the second one. The final multivariate logistic regression model, combining proteins from the two panels, generated a model with a sensitivity of 97.67% and a specificity of 83.72%. These results support the use of the proposed algorithm after a validation phase.","Ura B, Capaci V, Aloisio M, Di Lorenzo G, Romano F, Ricci G, Monasta L.",Biomedicines. 2022 Aug 2;10(8):1857. doi: 10.3390/biomedicines10081857.,Ura B,Biomedicines,2022,8/26/2022,PMC9405144,,10.3390/biomedicines10081857,,88,0,1,,,,
Olink,Q3 '22 - Q1 '23,35838333,Profiling of extracellular vesicles of metastatic urothelial cancer patients to discover protein signatures related to treatment outcome,0,Oncology,66,92,11,,"SYND-1,TNFSF13,FGF-BP1,TFPI-2,GZMH,ABL1,ERBB3,FR-alpha,TLR 3,TRAIL,FASLG",1,1,Target 96 Oncology II,"Olink used for Evs; Several of the markers in the PFS or best treatment response signatures were also identified by a machine learning classification algorithm. In conclusion, protein profiling of EVs isolated from plasma of mUC patients shows a potential to identify protein signatures that may associate with PFS and/or treatment response.
","Viktorsson K, Hååg P, Shah CH, Franzén B, Arapi V, Holmsten K, Sandström P, Lewensohn R, Ullén A.",Mol Oncol. 2022 Oct;16(20):3620-3641. doi: 10.1002/1878-0261.13288. Epub 2022 Aug 12.,Viktorsson K,Mol Oncol,2022,7/15/2022,PMC9580890,,10.1002/1878-0261.13288,,66,0,1,,"P18827,O75888,Q14512,P48307,P20718,P00519,P21860,P15328,O15455,P50591,P48023,",,
Olink,Q3 '22 - Q1 '23,36167782,A 92 protein inflammation panel performed on sonicate fluid differentiates periprosthetic joint infection from non-infectious causes of arthroplasty failure,0,"Immunology, Infectious Disease",200,92,37,2,"CCL11,IL17A",1,1,Target 96 Inflammation,"Overall, proteomic profiling using this small protein panel was able to differentiate between PJI and NIAF sonicate samples and provide a better understanding of the immune response during arthroplasty failure.","Fisher CR, Salmons HI, Mandrekar J, Greenwood-Quaintance KE, Abdel MP, Patel R.",Sci Rep. 2022 Sep 27;12(1):16135. doi: 10.1038/s41598-022-20444-9.,Fisher CR,Sci Rep,2022,9/27/2022,PMC9514711,,10.1038/s41598-022-20444-9,,200,2,0,,"P51671,Q16552,",,
Olink,Q3 '22 - Q1 '23,35948938,Posthemorrhagic hydrocephalus associates with elevated inflammation and CSF hypersecretion via activation of choroidal transporters,0,Cardiovascular,45,92,24,,"CCL3,CCL4,CCL20,IL6,IL10,leukemia inhibitory factor,LIF,MCP-1,OSM,MCP-3,IL8 ",1,1,Target 96 Inflammaiton,Lost 34 and 78 proteins from analysis in CSF (human + rat); s. The hemorrhage-induced inflammation detected in CSF and in the choroid plexus tissue may represent the underlying pathology. Therapeutic targeting of such pathways may be employed in future treatment strategies towards PHH patients.,"Lolansen SD, Rostgaard N, Barbuskaite D, Capion T, Olsen MH, Norager NH, Vilhardt F, Andreassen SN, Toft-Bertelsen TL, Ye F, Juhler M, Keep RF, MacAulay N.",Fluids Barriers CNS. 2022 Aug 10;19(1):62. doi: 10.1186/s12987-022-00360-w.,Lolansen SD,Fluids Barriers CNS,2022,8/10/2022,PMC9367104,,10.1186/s12987-022-00360-w,,45,0,0,,"P10147,P13236,P78556,P05231,P22301,P15018,P15018,P13500,P13725,P80098,A0A024RDA5,",,
Olink,Q3 '22 - Q1 '23,36401429,Plasma proteins from several components of the immune system differentiate chronic widespread pain patients from healthy controls - an exploratory case-control study combining targeted and non-targeted protein identification,0,Other (Pain Management),38,58,,,,0,1,Target 96 Inflammation,Other techs used (MS  gel electrophoresis; gel electrophoresis was accredited with identifying more relevant proteins) ,"Gerdle B, Wåhlén K, Gordh T, Bäckryd E, Carlsson A, Ghafouri B.",Medicine (Baltimore). 2022 Nov 18;101(46):e31013. doi: 10.1097/MD.0000000000031013.,Gerdle B,Medicine (Baltimore),2022,11/19/2022,PMC9678582,,10.1097/MD.0000000000031013,,38,0,0,,,,
Olink,Q3 '22 - Q1 '23,36405747,Targeted proteomics identifies circulating biomarkers associated with active COVID-19 and post-COVID-19,0,Infectious Disease,597,304,,,"TNFa,TGFb",1,4,"Target 96 Cardiometabolic, inflammation, cardiovascular II, neurolofy ",Not accurate sample / panel count. ,"Zoodsma M, de Nooijer AH, Grondman I, Gupta MK, Bonifacius A, Koeken VACM, Kooistra E, Kilic G, Bulut O, Gödecke N, Janssen N, Kox M, Domínguez-Andrés J, van Gammeren AJ, Ermens AAM, van der Ven AJAM, Pickkers P, Blasczyk R, Behrens GMN, van de Veerdonk FL, Joosten LAB, Xu CJ, Eiz-Vesper B, Netea MG, Li Y.",Front Immunol. 2022 Nov 3;13:1027122. doi: 10.3389/fimmu.2022.1027122. eCollection 2022.,Zoodsma M,Front Immunol,2022,11/21/2022,PMC9670186,,10.3389/fimmu.2022.1027122,,2388,24,1,,"P01375,P01137,",,
Olink,Q3 '22 - Q1 '23,36463488,"Intravenous immunoglobulins, cyclosporine, and best supportive care in epidermal necrolysis: Diverse effects on systemic inflammation",0,Immunology,48,,,,,0,1,,"Serum inflammatory profiles in SJS/TEN patients were notably characterized by massive upregulation of type 1 immune response and proinflammatory markers. Surprisingly, there was limited overlap between cutaneous and serum immune profiles. Serial serological measurements of immune response markers showed very diverse dynamics between the different treatment groups. IVIG-treated patients showed completely different dynamics and most significant proteomic changes in an early phase (Day 5-7). In all treatment groups, type 1-/inflammatory response markers were dampened at day 21. Clinically, there were no outcome differences.","Schmidt V, Lalevée S, Traidl S, Ameri M, Ziadlou R, Ingen-Housz-Oro S, Barau C, de Prost N, Nägeli M, Mitamura Y, Meier-Schiesser B, Navarini AA, French LE, Contassot E, Brüggen MC.",Allergy. 2022 Dec 4. doi: 10.1111/all.15608. Online ahead of print.,Schmidt V,Allergy,2022,12/4/2022,,,10.1111/all.15608,,48,0,1,,,,
Olink,Q3 '22 - Q1 '23,36071461,Immunoadsorption versus double-dose methylprednisolone in refractory multiple sclerosis relapses,0,"Neurology, neuromuscular ",42,45,,,,0,1,Target 45 cytokines,"NFL was measured via Simoa, and flow cytometry was also used, no real comment on the Olink analysis ","Pfeuffer S, Rolfes L, Wirth T, Steffen F, Pawlitzki M, Schulte-Mecklenbeck A, Gross CC, Brand M, Bittner S, Ruck T, Klotz L, Wiendl H, Meuth SG.",J Neuroinflammation. 2022 Sep 7;19(1):220. doi: 10.1186/s12974-022-02583-y.,Pfeuffer S,J Neuroinflammation,2022,9/7/2022,PMC9450381,,10.1186/s12974-022-02583-y,,42,0,0,,,,
Olink,Q3 '22 - Q1 '23,36196264,Data-driven analysis of a validated risk score for ovarian cancer identifies clinically distinct patterns during follow-up and treatment,1,Oncology,1120,11,,11,"MUCIN-16,SPINT1,TACSTD2,CLEC6A,ICOSLG,MSMB,PROK1,CDH3,WFDC2,KRT19,FR-alpha",1,1,Custom Olink," The assay's performance is validated in two independent clinical cohorts with a sensitivity of 0.83/0.91 and specificity of 0.88/0.92. We also show that the risk score follows the clinical development and is reduced upon treatment, and increased with relapse and cancer progression. Data-driven modeling of the risk score patterns during a 2-year follow-up after diagnosis identifies four separate risk score trajectories linked to clinical development and survival. A Cox proportional hazard regression analysis of 5-year survival shows that at time of diagnosis the risk score is the second-strongest predictive variable for survival after tumor stage, whereas MUCIN-16 (CA-125) alone is not significantly predictive.","Enroth S, Ivansson E, Lindberg JH, Lycke M, Bergman J, Reneland A, Stålberg K, Sundfeldt K, Gyllensten U.",Commun Med (Lond). 2022 Oct 1;2:124. doi: 10.1038/s43856-022-00193-6. eCollection 2022.,Enroth S,Commun Med (Lond),2022,10/5/2022,PMC9526736,,10.1038/s43856-022-00193-6,,1120,11,1,,"Q8WXI7,O43278,P09758,Q6EIG7,O75144,P08118,P58294,P22223,Q14508,P08727,P15328,",,
Olink,Q3 '22 - Q1 '23,35048953,Clinical features and immune-related protein patterns of anti-MDA5 positive clinically amyopathic dermatomyositis Dutch patients,0,Oncology,31,180,,,"IFNg,IL1,IL10,IL18",1,2,Target 96,"In addition, we have found several possible pathways that are differentially regulated in RPILD vs no RPILD DM and healthy controls. These markers await further validation before clinical use.
","Hensgens MPM, Delemarre EM, Drylewicz J, Voortman M, Krol RM, Dalm VASH, Miedema JR, Wiertz I, Grutters J, Limper M, Nierkens S, Leavis HL.",Rheumatology (Oxford). 2022 Oct 6;61(10):4087-4096. doi: 10.1093/rheumatology/keac030.,Hensgens MPM,Rheumatology (Oxford),2022,1/20/2022,,,10.1093/rheumatology/keac030,,62,0,1,,"P01579,P01584,P22301,Q14116,",,
Olink,Q3 '22 - Q1 '23,36126692,Ambient air pollution and inflammation-related proteins during early childhood,0,Immunology,158,92,,3,"IL12B,IFNg,IL8",1,1,Target 96 Inflammation,Ambient air pollution exposure influences inflammation-related protein levels already during early childhood. Our results also suggest age- and sex-specific differences in the impact of air pollution on children's inflammatory profiles.,"He S, Klevebro S, Baldanzi G, Pershagen G, Lundberg B, Eneroth K, Hedman AM, Andolf E, Almqvist C, Bottai M, Melén E, Gruzieva O.",Environ Res. 2022 Dec;215(Pt 2):114364. doi: 10.1016/j.envres.2022.114364. Epub 2022 Sep 17.,He S,Environ Res,2022,9/20/2022,,,10.1016/j.envres.2022.114364,,158,1,1,,"P29460,P01579,P10145,",,
Olink,Q3 '22 - Q1 '23,36319844,Discovery of four plasmatic biomarkers potentially predicting cardiovascular outcome in peripheral artery disease,0,Cardiovascular,116,184,13,4,"PGF,HSP27,PAR1,ADM,Galectin 9,TNFRSF11A,Il6,BNP,Nt-proBNP,IL4ra,Dkk1,MMP12,CHI3L1,PSGl1,PAI",1,2,"Target 96 CVDII, CVDIII",,"Kremers BMM, Posma JN, Heitmeier S, Glunz J, Ten Cate H, Pallares Robles A, Daemen JHC, Ten Cate-Hoek AJ, Mees BME, Spronk HMH.",Sci Rep. 2022 Nov 1;12(1):18388. doi: 10.1038/s41598-022-23260-3.,Kremers BMM,Sci Rep,2022,11/2/2022,PMC9626632,,10.1038/s41598-022-23260-3,,232,2,0,,"P49763,P04792,P25116,P35318,J3QKK6,Q9Y6Q6,P05231,P16860,P16860,P24394,O94907,P39900,P36222,Q14242,P05121,",,
Olink,Q3 '22 - Q1 '23,36230498,Clinical Presentation and Prognostic Features in Patients with Immunotherapy-Induced Vitiligo-like Depigmentation: A Monocentric Prospective Observational Study,0,"Immunology, Oncology",28,184,3,2,"EDAR,LAG4",1,2,"Target 96 Inflammation, Immune Response ","Our findings demonstrate that on a proteomic level, VLD is characterized by a distinct immune signature when compared to CPI-treated patients without VLD and that therapy responsiveness is reflected by a characteristic immune profile. The pathomechanisms underlying these findings and how they could relate to the antitumoral response in melanoma remain to be elucidated.","Hermann N, Maul LV, Ameri M, Traidl S, Ziadlou R, Papageorgiou K, Kolm I, Levesque M, Maul JT, Brüggen MC.",Cancers (Basel). 2022 Sep 21;14(19):4576. doi: 10.3390/cancers14194576.,Hermann N,Cancers (Basel),2022,10/14/2022,PMC9558529,,10.3390/cancers14194576,,56,0,1,,"Q9UNE0,P18627,",,
Olink,Q3 '22 - Q1 '23,36384809,Multi-platform proteomic analysis of Alzheimer's disease cerebrospinal fluid and plasma reveals network biomarkers associated with proteostasis and the matrisome,0,Neurology,72,1196,,1,SMOC1,1,13,All 13 target qPCR panels,SomaScan vs Olink Vs Mass Spec,"Dammer EB, Ping L, Duong DM, Modeste ES, Seyfried NT, Lah JJ, Levey AI, Johnson ECB.",Alzheimers Res Ther. 2022 Nov 17;14(1):174. doi: 10.1186/s13195-022-01113-5.,Dammer EB,Alzheimers Res Ther,2022,11/17/2022,PMC9670630,,10.1186/s13195-022-01113-5,,936,9,1,,"Q9H4F8,",,
Olink,Q3 '22 - Q1 '23,35967369,Mobilization of systemic CCL4 following HIV pre-exposure prophylaxis in young men in Africa,0,Infectious Disease,172,92,3,1,"CCL3,CCL4,TNFa",1,1,Inflammation,33 other proteins were investigsted using Luminex; The significant correlation between CCL4 and FTC levels suggests that CCL4 increase is modulated as an inflammatory response to PrEP.,"Petkov S, Herrera C, Else L, Mugaba S, Namubiru P, Odoch G, Opoka D, Pillay AAP, Seiphetlo TB, Serwanga J, Ssemata AS, Kaleebu P, Webb EL, Khoo S, Lebina L, Gray CM, Martinson N, Fox J, Chiodi F.",Front Immunol. 2022 Jul 27;13:965214. doi: 10.3389/fimmu.2022.965214. eCollection 2022.,Petkov S,Front Immunol,2022,8/15/2022,PMC9363563,,10.3389/fimmu.2022.965214,,172,1,1,,,,
Olink,Q3 '22 - Q1 '23,35967328,"Multiplex protein profiling of bronchial aspirates reveals disease-, mortality- and respiratory sequelae-associated signatures in critically ill patients with ARDS secondary to SARS-CoV-2 infection",0,Infectious Disease,74,364,19,,,0,4,"Target 96 Immune Response, Inflammation, Metabolism, Organ Damage",BAS proteomics identified novel factors associated with the pathology of SARS-CoV-2-induced ARDS and its adverse outcomes. BAS-based protein testing emerges as a novel tool for risk assessment in the ICU.,"Molinero M, Gómez S, Benítez ID, Vengoechea JJ, González J, Polanco D, Gort-Paniello C, Moncusí-Moix A, García-Hidalgo MC, Perez-Pons M, Belmonte T, Torres G, Caballero J, Barberà C, Ayestarán Rota JI, Socías Crespí L, Ceccato A, Fernández-Barat L, Ferrer R, Garcia-Gasulla D, Lorente-Balanza JÁ, Menéndez R, Motos A, Peñuelas O, Riera J, Torres A, Barbé F, de Gonzalo-Calvo D.",Front Immunol. 2022 Jul 29;13:942443. doi: 10.3389/fimmu.2022.942443. eCollection 2022.,Molinero M,Front Immunol,2022,8/15/2022,PMC9373836,,10.3389/fimmu.2022.942443,,296,3,0,,"P10147,P13236,P01375,",,
Olink,Q3 '22 - Q1 '23,36337899,The impact of myocardial fibrosis biomarkers in a heart failure population with atrial fibrillation-The HARVEST-MalmÃÂÃÂÃÂÃÂ¶ study,0,Cardiovascular,316,7,5,"3,5","metalloproteinase inhibitor 4,TIMP-4,tumorigenicity 2,ST-2,galectin 3,growth/differentiation factor-15,Stromelysin-1,Stromelysin-1,MMP-9",1,1,Target 96 CVDIII,"In this study, we were able to demonstrate that elevated levels of three plasma proteins previously linked to myocardial fibrosis are associated with prevalent AF in a HF population. Additionally, higher levels of five plasma proteins yielded an increased risk of mortality in the HF population with or without co-existing AF.","Nezami Z, Holm H, Ohlsson M, Molvin J, Korduner J, Bachus E, Zaghi A, Dieden A, Platonov PG, Jujic A, Magnusson M.",Front Cardiovasc Med. 2022 Oct 19;9:982871. doi: 10.3389/fcvm.2022.982871. eCollection 2022.,Nezami Z,Front Cardiovasc Med,2022,11/7/2022,PMC9626526,,10.3389/fcvm.2022.982871,,316,3,0,,"Q99727,Q99727,Q9HBF5,Q01638,Q8IXB9,Q99988,P08254,P08254,P14780,",,
Olink,Q3 '22 - Q1 '23,36595532,Longitudinal proteomic profiling of the inflammatory response in dengue patients,0,Infectious Disease,55,368,242,20,"GBP2,TRIM21,SAMD9L,IL10,IL33,IL1RN,IL18R,IL10,IL33,IL1RN,IL18R1,GZMA,GZMB,CTSC,TPP1,ESM1,CRIM1,VEGFD",1,1,Explore 384 Inflammation,,"Garishah FM, Boahen CK, Vadaq N, Pramudo SG, Tunjungputri RN, Riswari SF, van Rij RP, Alisjahbana B, Gasem MH, van der Ven AJAM, de Mast Q.",PLoS Negl Trop Dis. 2023 Jan 3;17(1):e0011041. doi: 10.1371/journal.pntd.0011041. eCollection 2023 Jan.,Garishah FM,PLoS Negl Trop Dis,2023,1/3/2023,PMC9838874,,10.1371/journal.pntd.0011041,,55,0,1,,"P32456,P19474,Q8IVG5,P22301,O95760,P18510,Q13478,P22301,O95760,P18510,Q13478,P12544,P10144,P53634,O14773,Q9NQ30,Q9NZV1,O43915,",,
Olink,Q3 '22 - Q1 '23,36124688,Tofacitinib treatment modulates the levels of several inflammation-related plasma proteins in rheumatoid arthritis and baseline levels of soluble biomarkers associate with the treatment response,0,Immunology,32,92,21,6,"IL6,CXCL1,matrix metalloproteinase-1,AXIN1,DNER,CCL11",1,1,Target 96 Inflammation,Some prpoteins were response predictors and the rest were significantly mis-regulated,"Valli A, Kuuliala K, Virtanen A, Kuuliala A, Palmroth M, Peltomaa R, Vidqvist KL, Leirisalo-Repo M, Silvennoinen O, Isomäki P.",Clin Exp Immunol. 2022 Dec 15;210(2):141-150. doi: 10.1093/cei/uxac085.,Valli A,Clin Exp Immunol,2022,9/20/2022,PMC9750823,,10.1093/cei/uxac085,,32,0,0,,"P05231,P09341,P03956,O15169,Q8NFT8,P51671,",,
